Time,Moisture(%),Temperature(C),Humidity(%),Motor,Raindrop,Object
0:17:33,60,28,62,ON,NO,NOT FOUND
0:17:34,61,28,62,ON,NO,NOT FOUND
0:17:35,63,28,62,ON,NO,NOT FOUND
0:17:36,65,28,62,ON,NO,NOT FOUND
0:17:37,66,28,62,ON,NO,NOT FOUND
0:17:38,67,28,62,ON,NO,NOT FOUND
0:17:39,68,28,62,ON,NO,NOT FOUND
0:17:40,70,28,62,ON,NO,NOT FOUND
0:17:41,72,28,62,ON,NO,NOT FOUND
0:17:42,73,28,62,ON,NO,NOT FOUND
0:17:43,74,28,62,ON,NO,NOT FOUND
0:17:45,75,28,62,ON,NO,NOT FOUND
0:17:46,77,28,62,ON,NO,NOT FOUND
0:17:47,78,28,62,ON,NO,NOT FOUND
0:17:48,79,28,62,ON,NO,NOT FOUND
0:17:49,79,28,62,ON,NO,NOT FOUND
0:17:50,79,28,62,ON,NO,NOT FOUND
0:17:51,81,28,62,OFF,NO,NOT FOUND
0:17:52,85,28,62,OFF,NO,NOT FOUND
0:17:53,85,28,62,OFF,NO,NOT FOUND
0:17:54,85,28,63,OFF,NO,NOT FOUND
0:17:55,85,28,63,OFF,NO,NOT FOUND
0:17:56,85,28,63,OFF,NO,NOT FOUND
0:17:57,85,28,63,OFF,NO,NOT FOUND
0:17:58,85,28,63,OFF,NO,NOT FOUND
0:18:00,85,28,63,OFF,NO,NOT FOUND
0:18:01,85,28,63,OFF,NO,NOT FOUND
0:18:02,85,28,63,OFF,NO,NOT FOUND
0:18:03,85,28,63,OFF,NO,NOT FOUND
0:18:04,86,28,63,OFF,NO,NOT FOUND
0:18:05,86,28,63,OFF,NO,NOT FOUND
0:18:06,85,28,63,OFF,NO,NOT FOUND
0:18:07,86,28,63,OFF,NO,NOT FOUND
0:18:08,86,28,63,OFF,NO,NOT FOUND
0:18:09,86,28,63,OFF,NO,NOT FOUND
0:18:10,86,28,63,OFF,NO,NOT FOUND
0:18:11,85,28,63,OFF,NO,NOT FOUND
0:18:12,86,28,63,OFF,NO,NOT FOUND
0:18:13,86,28,63,OFF,NO,NOT FOUND
0:18:15,86,28,63,OFF,NO,NOT FOUND
0:18:16,86,28,63,OFF,NO,NOT FOUND
0:18:17,85,28,63,OFF,NO,NOT FOUND
0:18:18,86,28,63,OFF,NO,NOT FOUND
0:18:19,86,28,63,OFF,NO,NOT FOUND
0:18:20,86,28,63,OFF,NO,NOT FOUND
0:18:21,86,27.9,64,OFF,NO,NOT FOUND
0:18:22,85,27.9,64,OFF,NO,NOT FOUND
0:18:23,86,27.9,64,OFF,NO,NOT FOUND
0:18:24,86,27.9,64,OFF,NO,NOT FOUND
0:18:25,86,27.9,64,OFF,NO,FOUND
0:18:26,86,27.6,64,OFF,NO,FOUND
0:18:27,85,27.6,64,OFF,NO,FOUND
0:18:28,86,27.6,64,OFF,NO,FOUND
0:18:30,86,27.6,64,OFF,NO,NOT FOUND
0:18:31,86,27.6,64,OFF,NO,NOT FOUND
0:18:32,86,27.6,64,OFF,NO,NOT FOUND
0:18:33,85,27.6,64,OFF,NO,NOT FOUND
0:18:34,86,27.6,64,OFF,NO,NOT FOUND
0:18:35,86,27.6,64,OFF,NO,NOT FOUND
0:18:36,86,27.6,64,OFF,NO,NOT FOUND
0:18:37,86,27.6,64,OFF,NO,NOT FOUND
0:18:38,85,27.6,64,OFF,NO,NOT FOUND
0:18:39,86,27.6,64,OFF,NO,FOUND
0:18:40,86,27.6,64,OFF,NO,FOUND
0:18:41,86,27.6,64,OFF,NO,FOUND
0:18:42,86,27.6,64,OFF,NO,FOUND
0:18:43,85,27.6,64,OFF,NO,NOT FOUND
0:18:45,86,27.6,64,OFF,NO,NOT FOUND
0:18:46,86,27.6,64,OFF,NO,NOT FOUND
0:18:47,86,27.6,64,OFF,NO,NOT FOUND
0:18:48,86,27.6,64,OFF,NO,NOT FOUND
0:18:49,85,27.6,64,OFF,NO,NOT FOUND
0:18:50,86,27.6,64,OFF,NO,NOT FOUND
0:18:51,86,27.6,64,OFF,NO,NOT FOUND
0:18:52,86,27.6,64,OFF,NO,NOT FOUND
0:18:53,86,27.6,64,OFF,NO,NOT FOUND
0:18:54,86,27.6,64,OFF,NO,NOT FOUND
0:18:55,86,27.6,64,OFF,NO,FOUND
0:18:56,86,27.6,64,OFF,NO,FOUND
0:18:57,86,27.6,64,OFF,NO,FOUND
0:18:58,86,27.6,64,OFF,NO,FOUND
0:19:00,86,27.6,64,OFF,NO,FOUND
0:19:01,86,27.6,64,OFF,NO,FOUND
0:19:02,86,27.6,64,OFF,NO,NOT FOUND
0:19:03,86,27.6,64,OFF,NO,NOT FOUND
0:19:04,86,27.1,73,OFF,NO,NOT FOUND
0:19:05,86,27.1,73,OFF,NO,NOT FOUND
0:19:06,86,27.1,73,OFF,NO,NOT FOUND
0:19:07,86,27.1,73,OFF,NO,FOUND
0:19:08,86,27.1,73,OFF,NO,FOUND
0:19:09,86,27.1,73,OFF,NO,NOT FOUND
0:19:10,86,27.1,73,OFF,NO,NOT FOUND
0:19:11,86,27.1,73,OFF,NO,NOT FOUND
0:19:12,86,27.1,73,OFF,NO,NOT FOUND
0:19:13,86,27.1,73,OFF,NO,NOT FOUND
0:19:15,86,27.1,72,OFF,NO,NOT FOUND
0:19:16,86,27.1,72,OFF,NO,NOT FOUND
0:19:17,86,27.1,72,OFF,NO,NOT FOUND
0:19:18,85,27.1,72,OFF,NO,NOT FOUND
0:19:19,84,27.1,72,OFF,NO,NOT FOUND
0:19:20,83,27.1,72,OFF,NO,NOT FOUND
0:19:21,81,27.1,72,OFF,NO,NOT FOUND
0:19:22,80,27.1,72,OFF,NO,NOT FOUND
0:19:23,80,27.1,72,OFF,NO,NOT FOUND
0:19:24,79,27.1,72,OFF,NO,NOT FOUND
0:19:25,78,27.1,71,OFF,NO,NOT FOUND
0:19:26,78,27.1,71,OFF,NO,NOT FOUND
0:19:27,79,27.1,71,OFF,NO,FOUND
0:19:28,79,27.1,71,OFF,NO,FOUND
0:19:30,80,27.1,71,OFF,NO,FOUND
0:19:31,80,27.1,71,OFF,NO,FOUND
0:19:32,80,27.1,71,OFF,NO,NOT FOUND
0:19:33,80,27.1,71,OFF,NO,NOT FOUND
0:19:34,81,27.1,71,OFF,NO,NOT FOUND
0:19:35,81,27.1,71,OFF,NO,NOT FOUND
0:19:36,81,27.1,70,OFF,NO,NOT FOUND
0:19:37,80,27.1,70,OFF,NO,NOT FOUND
0:19:38,81,27.1,70,OFF,NO,NOT FOUND
0:19:39,81,27.1,70,OFF,NO,FOUND
0:19:40,81,27.1,70,OFF,NO,FOUND
0:19:41,81,27.1,70,OFF,NO,FOUND
0:19:42,81,27.1,70,OFF,NO,NOT FOUND
0:19:43,81,27.1,70,OFF,NO,NOT FOUND
0:19:45,81,27.1,70,OFF,NO,NOT FOUND
0:19:46,79,27.1,70,OFF,NO,NOT FOUND
0:19:47,78,27.1,69,OFF,NO,NOT FOUND
0:19:48,76,27.1,69,OFF,NO,NOT FOUND
0:19:49,76,27.1,69,OFF,NO,NOT FOUND
0:19:50,76,27.1,69,OFF,NO,NOT FOUND
0:19:51,76,27.1,69,OFF,NO,NOT FOUND
0:19:52,75,26.7,69,OFF,NO,NOT FOUND
0:19:53,75,26.7,69,OFF,NO,NOT FOUND
0:19:54,74,26.7,69,OFF,NO,NOT FOUND
0:19:55,74,26.7,69,OFF,NO,NOT FOUND
0:19:56,74,26.7,69,OFF,NO,NOT FOUND
0:19:57,75,26.7,69,OFF,NO,FOUND
0:19:58,74,26.7,69,OFF,NO,FOUND
0:20:00,74,26.7,69,OFF,NO,FOUND
0:20:01,73,26.7,69,OFF,NO,FOUND
0:20:02,73,26.7,69,OFF,NO,FOUND
0:20:03,73,26.7,69,OFF,NO,NOT FOUND
0:20:04,72,26.7,69,OFF,NO,NOT FOUND
0:20:05,72,26.7,69,OFF,NO,NOT FOUND
0:20:06,72,26.7,69,OFF,NO,NOT FOUND
0:20:07,72,26.7,69,OFF,NO,NOT FOUND
0:20:08,71,26.7,69,OFF,NO,NOT FOUND
0:20:09,70,26.7,69,OFF,NO,NOT FOUND
0:20:10,70,26.7,69,OFF,NO,NOT FOUND
0:20:11,70,26.7,69,OFF,NO,NOT FOUND
0:20:12,69,26.7,69,OFF,NO,NOT FOUND
0:20:13,68,26.7,69,OFF,NO,NOT FOUND
0:20:15,67,26.7,69,OFF,NO,NOT FOUND
0:20:16,67,26.7,69,OFF,NO,NOT FOUND
0:20:17,66,26.7,69,OFF,NO,NOT FOUND
0:20:18,66,26.7,69,OFF,NO,NOT FOUND
0:20:19,64,26.7,69,OFF,NO,NOT FOUND
0:20:20,63,26.7,69,OFF,NO,NOT FOUND
0:20:21,64,26.7,69,OFF,NO,NOT FOUND
0:20:22,63,26.7,69,OFF,NO,NOT FOUND
0:20:23,63,26.7,69,OFF,NO,NOT FOUND
0:20:24,62,26.7,69,OFF,NO,NOT FOUND
0:20:25,61,26.7,69,OFF,NO,NOT FOUND
0:20:26,60,26.7,69,OFF,NO,NOT FOUND
0:20:27,59,26.7,69,OFF,NO,NOT FOUND
0:20:28,58,26.7,69,OFF,NO,NOT FOUND
0:20:30,57,26.7,69,OFF,NO,NOT FOUND
0:20:31,57,26.7,69,OFF,NO,NOT FOUND
0:20:32,57,26.7,69,OFF,NO,NOT FOUND
0:20:33,56,26.7,69,OFF,NO,NOT FOUND
0:20:34,51,26.7,69,OFF,NO,NOT FOUND
0:20:35,50,26.7,68,OFF,NO,NOT FOUND
0:20:36,51,26.7,68,OFF,NO,FOUND
0:20:37,53,26.7,68,OFF,NO,FOUND
0:20:38,55,26.7,68,OFF,NO,FOUND
0:20:39,56,26.7,68,OFF,NO,FOUND
0:20:40,57,26.7,68,OFF,NO,FOUND
0:20:41,58,26.7,68,OFF,NO,FOUND
0:20:42,60,26.7,68,OFF,NO,FOUND
0:20:43,62,26.7,68,OFF,NO,FOUND
0:20:45,63,26.7,68,OFF,NO,NOT FOUND
0:20:46,64,26.7,68,OFF,NO,NOT FOUND
0:20:47,65,26.7,68,OFF,NO,NOT FOUND
0:20:48,67,26.7,68,OFF,NO,NOT FOUND
0:20:49,67,26.7,68,OFF,NO,NOT FOUND
0:20:50,68,26.7,68,OFF,NO,NOT FOUND
0:20:51,69,26.7,68,OFF,NO,NOT FOUND
0:20:52,69,26.7,68,OFF,NO,NOT FOUND
0:20:53,70,26.7,68,OFF,NO,NOT FOUND
0:20:54,70,26.7,68,OFF,NO,NOT FOUND
0:20:55,71,26.7,68,OFF,NO,NOT FOUND
0:20:56,71,26.2,68,OFF,NO,NOT FOUND
0:20:57,71,26.2,68,OFF,NO,NOT FOUND
0:20:58,71,26.2,68,OFF,NO,NOT FOUND
0:20:59,72,26.2,68,OFF,NO,NOT FOUND
0:21:00,72,26.2,68,OFF,NO,NOT FOUND
0:21:01,71,26.2,68,OFF,NO,NOT FOUND
0:21:02,71,26.2,68,OFF,NO,NOT FOUND
0:21:03,72,26.2,68,OFF,NO,NOT FOUND
0:21:04,72,26.2,68,OFF,NO,NOT FOUND
0:21:05,72,26.2,68,OFF,NO,NOT FOUND
0:21:06,72,26.2,69,OFF,NO,NOT FOUND
0:21:07,71,26.2,69,OFF,NO,NOT FOUND
0:21:08,72,26.2,69,OFF,NO,NOT FOUND
0:21:09,72,26.2,69,OFF,NO,NOT FOUND
0:21:10,73,26.2,69,OFF,NO,FOUND
0:21:11,72,26.2,73,OFF,NO,FOUND
0:21:12,72,26.2,73,OFF,NO,FOUND
0:21:13,73,26.2,73,OFF,NO,FOUND
0:21:15,73,26.2,73,OFF,NO,NOT FOUND
0:21:16,72,26.2,73,OFF,NO,NOT FOUND
0:21:17,73,26.2,77,OFF,NO,NOT FOUND
0:21:18,72,26.2,77,OFF,NO,NOT FOUND
0:21:19,73,26.2,77,OFF,NO,NOT FOUND
0:21:20,73,26.2,77,OFF,NO,NOT FOUND
0:21:21,73,26.2,77,OFF,NO,NOT FOUND
0:21:22,73,26.2,78,OFF,NO,NOT FOUND
0:21:23,73,26.2,78,OFF,NO,NOT FOUND
0:21:24,73,26.2,78,OFF,NO,NOT FOUND
0:21:25,73,26.2,78,OFF,NO,NOT FOUND
0:21:26,73,26.2,78,OFF,NO,NOT FOUND
0:21:27,73,26.2,77,OFF,NO,NOT FOUND
0:21:28,72,26.2,77,OFF,NO,NOT FOUND
0:21:30,73,26.2,77,OFF,NO,NOT FOUND
0:21:31,73,26.2,77,OFF,NO,NOT FOUND
0:21:32,73,26.2,77,OFF,NO,NOT FOUND
0:21:33,73,26.2,77,OFF,NO,NOT FOUND
0:21:34,72,26.2,77,OFF,NO,FOUND
0:21:35,73,26.2,77,OFF,NO,FOUND
0:21:36,73,26.2,77,OFF,NO,FOUND
0:21:37,73,26.2,77,OFF,NO,FOUND
0:21:38,73,26.2,76,OFF,NO,FOUND
0:21:39,72,26.2,76,OFF,NO,FOUND
0:21:40,73,26.2,76,OFF,NO,FOUND
0:21:41,74,26.2,76,OFF,NO,NOT FOUND
0:21:42,73,26.2,76,OFF,NO,NOT FOUND
0:21:43,73,26.2,74,OFF,NO,NOT FOUND
0:21:45,72,26.2,74,OFF,NO,NOT FOUND
0:21:46,73,26.2,74,OFF,NO,NOT FOUND
0:21:47,73,26.2,74,OFF,NO,NOT FOUND
0:21:48,73,26.2,74,OFF,NO,NOT FOUND
0:21:49,74,26.2,73,OFF,NO,NOT FOUND
0:21:50,73,26.2,73,OFF,NO,NOT FOUND
0:21:51,70,26.2,73,OFF,NO,NOT FOUND
0:21:52,58,26.2,73,OFF,NO,NOT FOUND
0:21:53,36,26.2,73,ON,NO,NOT FOUND
0:21:54,14,26.2,73,ON,NO,NOT FOUND
0:21:55,5,26.2,73,ON,NO,NOT FOUND
0:21:56,1,26.2,73,ON,NO,NOT FOUND
0:21:57,0,26.2,73,ON,NO,NOT FOUND
0:21:58,2,26.2,73,ON,NO,NOT FOUND
0:22:00,4,25.8,73,ON,NO,NOT FOUND
0:22:01,5,25.8,73,ON,NO,NOT FOUND
0:22:02,8,25.8,73,ON,NO,NOT FOUND
0:22:03,9,25.8,73,ON,NO,NOT FOUND
0:22:04,11,25.8,73,ON,NO,NOT FOUND
0:22:05,12,25.8,73,ON,NO,NOT FOUND
0:22:06,13,25.8,73,ON,NO,NOT FOUND
0:22:07,15,25.8,73,ON,NO,FOUND
0:22:08,17,25.8,73,ON,NO,FOUND
0:22:09,19,25.8,73,ON,NO,FOUND
0:22:10,21,25.8,72,ON,NO,FOUND
0:22:11,22,25.8,72,ON,NO,FOUND
0:22:12,24,25.8,72,ON,NO,NOT FOUND
0:22:13,25,25.8,72,ON,NO,NOT FOUND
0:22:15,27,25.8,72,ON,NO,NOT FOUND
0:22:16,29,25.8,72,ON,NO,NOT FOUND
0:22:17,30,25.8,72,ON,NO,NOT FOUND
0:22:18,32,25.8,72,ON,NO,NOT FOUND
0:22:19,33,25.8,72,ON,NO,NOT FOUND
0:22:20,35,25.8,72,ON,NO,NOT FOUND
0:22:21,37,25.8,72,ON,NO,NOT FOUND
0:22:22,37,25.8,72,ON,NO,NOT FOUND
0:22:23,40,25.8,72,ON,NO,NOT FOUND
0:22:24,41,25.8,72,ON,NO,NOT FOUND
0:22:25,43,25.8,72,ON,NO,NOT FOUND
0:22:26,44,25.8,71,ON,NO,NOT FOUND
0:22:27,45,25.8,71,ON,NO,NOT FOUND
0:22:28,47,25.8,71,ON,NO,NOT FOUND
0:22:30,49,25.8,71,ON,NO,NOT FOUND
0:22:31,50,25.8,71,ON,NO,NOT FOUND
0:22:32,52,25.8,71,ON,NO,NOT FOUND
0:22:33,53,25.8,71,ON,NO,NOT FOUND
0:22:34,55,25.8,71,ON,NO,NOT FOUND
0:22:35,56,25.8,71,ON,NO,FOUND
0:22:36,58,25.8,71,ON,NO,FOUND
0:22:37,59,25.8,71,ON,NO,FOUND
0:22:38,60,25.8,71,ON,NO,FOUND
0:22:39,62,25.8,71,ON,NO,NOT FOUND
0:22:40,63,25.8,71,ON,NO,NOT FOUND
0:22:41,64,25.8,71,ON,NO,NOT FOUND
0:22:42,65,25.8,71,ON,NO,NOT FOUND
0:22:43,66,25.8,71,ON,NO,NOT FOUND
0:22:45,68,25.8,71,ON,NO,NOT FOUND
0:22:46,69,25.8,71,ON,NO,NOT FOUND
0:22:47,70,25.8,71,ON,NO,NOT FOUND
0:22:48,71,25.8,70,ON,NO,NOT FOUND
0:22:49,71,25.8,70,ON,NO,NOT FOUND
0:22:50,73,25.8,70,ON,NO,NOT FOUND
0:22:51,73,25.8,70,ON,NO,NOT FOUND
0:22:52,74,25.8,70,ON,NO,NOT FOUND
0:22:53,74,25.8,70,ON,NO,NOT FOUND
0:22:54,74,25.8,70,ON,NO,NOT FOUND
0:22:55,75,25.8,70,ON,NO,NOT FOUND
0:22:56,75,25.8,70,ON,NO,NOT FOUND
0:22:57,76,25.8,70,ON,NO,NOT FOUND
0:22:58,76,25.8,70,ON,NO,NOT FOUND
0:23:00,75,25.8,70,ON,NO,NOT FOUND
0:23:01,76,25.8,70,ON,NO,NOT FOUND
0:23:02,76,25.8,70,ON,NO,FOUND
0:23:03,76,25.8,70,ON,NO,FOUND
0:23:04,76,25.8,69,ON,NO,FOUND
0:23:05,77,25.8,69,ON,NO,NOT FOUND
0:23:06,78,25.8,69,ON,NO,NOT FOUND
0:23:07,78,25.8,69,ON,NO,NOT FOUND
0:23:08,78,25.8,69,ON,NO,NOT FOUND
0:23:09,78,25.8,69,ON,NO,NOT FOUND
0:23:10,78,25.8,69,ON,NO,NOT FOUND
0:23:11,78,25.8,69,ON,NO,FOUND
0:23:12,79,25.8,69,ON,NO,FOUND
0:23:13,79,25.8,69,ON,NO,FOUND
0:23:15,79,25.3,69,ON,NO,FOUND
0:23:16,78,25.3,69,ON,NO,FOUND
0:23:17,80,25.3,69,OFF,NO,FOUND
0:23:18,82,25.3,69,OFF,NO,NOT FOUND
0:23:19,83,25.3,69,OFF,NO,NOT FOUND
0:23:20,83,25.3,69,OFF,NO,NOT FOUND
0:23:21,82,25.3,69,OFF,NO,NOT FOUND
0:23:22,83,25.3,69,OFF,NO,NOT FOUND
0:23:23,83,25.3,69,OFF,NO,NOT FOUND
0:23:24,83,25.3,69,OFF,NO,FOUND
0:23:25,83,25.3,69,OFF,NO,FOUND
0:23:26,82,25.3,69,OFF,NO,NOT FOUND
0:23:27,83,25.3,69,OFF,NO,NOT FOUND
0:23:28,83,25.3,69,OFF,NO,NOT FOUND
0:23:30,83,25.3,69,OFF,NO,NOT FOUND
0:23:31,83,25.3,69,OFF,NO,NOT FOUND
0:23:32,83,25.3,69,OFF,NO,NOT FOUND
0:23:33,83,25.3,69,OFF,NO,FOUND
0:23:34,83,25.3,69,OFF,NO,FOUND
0:23:35,83,25.3,69,OFF,NO,FOUND
0:23:36,83,25.3,69,OFF,NO,NOT FOUND
0:23:37,83,25.3,69,OFF,NO,NOT FOUND
0:23:38,84,25.3,69,OFF,NO,NOT FOUND
0:23:39,84,25.3,69,OFF,NO,NOT FOUND
0:23:40,83,25.3,69,OFF,NO,NOT FOUND
0:23:41,84,25.3,69,OFF,NO,NOT FOUND
0:23:42,83,25.3,69,OFF,NO,NOT FOUND
0:23:43,83,25.3,69,OFF,NO,NOT FOUND
0:23:45,83,25.3,69,OFF,NO,NOT FOUND
0:23:46,83,25.3,69,OFF,NO,NOT FOUND
0:23:47,83,25.3,69,OFF,NO,NOT FOUND
0:23:48,83,25.3,69,OFF,NO,NOT FOUND
0:23:49,83,25.3,69,OFF,NO,NOT FOUND
0:23:50,83,25.3,69,OFF,NO,NOT FOUND
0:23:51,83,25.3,69,OFF,NO,NOT FOUND
0:23:52,83,25.3,69,OFF,NO,NOT FOUND
0:23:53,83,25.3,69,OFF,NO,NOT FOUND
0:23:54,83,25.3,69,OFF,NO,NOT FOUND
0:23:55,83,25.3,69,OFF,NO,NOT FOUND
0:23:56,83,25.3,69,OFF,NO,NOT FOUND
0:23:57,83,25.3,69,OFF,NO,NOT FOUND
0:23:58,81,25.3,69,OFF,NO,NOT FOUND
0:24:00,81,25.3,69,OFF,NO,NOT FOUND
0:24:01,81,25.3,69,OFF,NO,NOT FOUND
0:24:02,81,25.3,69,OFF,NO,NOT FOUND
0:24:03,80,25.3,69,OFF,NO,FOUND
0:24:04,80,25.3,69,OFF,NO,FOUND
0:24:05,81,25.3,69,OFF,NO,FOUND
0:24:06,81,25.3,69,OFF,NO,NOT FOUND
0:24:07,80,25.3,69,OFF,NO,NOT FOUND
0:24:08,81,25.3,69,OFF,NO,NOT FOUND
0:24:09,80,25.3,69,OFF,NO,NOT FOUND
0:24:10,80,25.3,69,OFF,NO,NOT FOUND
0:24:11,81,25.3,69,OFF,NO,FOUND
0:24:12,80,25.3,69,OFF,NO,FOUND
0:24:13,79,25.3,69,OFF,NO,FOUND
0:24:15,78,25.3,69,OFF,NO,NOT FOUND
0:24:16,79,25.3,69,OFF,NO,NOT FOUND
0:24:17,79,25.3,69,OFF,NO,NOT FOUND
0:24:18,79,25.3,69,OFF,NO,NOT FOUND
0:24:19,79,24.8,69,OFF,NO,NOT FOUND
0:24:20,79,24.8,69,OFF,NO,NOT FOUND
0:24:21,80,24.8,69,OFF,NO,NOT FOUND
0:24:22,79,24.8,69,OFF,NO,NOT FOUND
0:24:23,80,24.8,69,OFF,NO,NOT FOUND
0:24:24,80,24.8,69,OFF,NO,NOT FOUND
0:24:25,79,24.8,69,OFF,NO,NOT FOUND
0:24:26,80,24.8,69,OFF,NO,NOT FOUND
0:24:27,80,24.8,69,OFF,NO,NOT FOUND
0:24:28,80,24.8,69,OFF,NO,NOT FOUND
0:24:30,80,24.8,69,OFF,NO,NOT FOUND
0:24:31,80,24.8,69,OFF,NO,NOT FOUND
0:24:32,80,24.8,69,OFF,NO,NOT FOUND
0:24:33,80,24.8,69,OFF,NO,NOT FOUND
0:24:34,80,24.8,69,OFF,NO,NOT FOUND
0:24:35,80,24.8,68,OFF,NO,NOT FOUND
0:24:36,79,24.8,68,OFF,NO,NOT FOUND
0:24:37,80,24.8,68,OFF,NO,NOT FOUND
0:24:38,80,24.8,68,OFF,NO,NOT FOUND
0:24:39,80,24.8,68,OFF,NO,NOT FOUND
0:24:40,80,24.8,68,OFF,NO,NOT FOUND
0:24:41,80,24.8,68,OFF,NO,NOT FOUND
0:24:42,80,24.8,68,OFF,NO,NOT FOUND
0:24:43,80,24.8,68,OFF,NO,NOT FOUND
0:24:45,80,24.8,68,OFF,NO,NOT FOUND
0:24:46,80,24.8,68,OFF,NO,NOT FOUND
0:24:47,80,24.8,68,OFF,NO,NOT FOUND
0:24:48,80,24.8,68,OFF,NO,NOT FOUND
0:24:49,80,24.8,68,OFF,NO,NOT FOUND
0:24:50,80,24.8,68,OFF,NO,NOT FOUND
0:24:51,80,24.8,68,OFF,NO,NOT FOUND
0:24:52,79,24.8,68,OFF,NO,NOT FOUND
0:24:53,80,24.8,68,OFF,NO,NOT FOUND
0:24:54,80,24.8,68,OFF,NO,NOT FOUND
0:24:55,80,24.8,68,OFF,NO,NOT FOUND
0:24:56,80,24.8,68,OFF,NO,NOT FOUND
0:24:57,80,24.8,68,OFF,NO,NOT FOUND
0:24:58,80,24.8,68,OFF,NO,NOT FOUND
0:25:00,81,24.8,68,OFF,NO,NOT FOUND
0:25:01,80,24.8,68,OFF,NO,NOT FOUND
0:25:02,80,24.8,68,OFF,NO,NOT FOUND
0:25:03,80,24.8,68,OFF,NO,NOT FOUND
0:25:04,80,24.8,68,OFF,NO,NOT FOUND
0:25:05,80,24.8,68,OFF,NO,NOT FOUND
0:25:06,80,24.8,68,OFF,NO,NOT FOUND
0:25:07,80,24.8,68,OFF,NO,NOT FOUND
0:25:08,80,24.8,68,OFF,NO,NOT FOUND
0:25:09,80,24.8,68,OFF,NO,NOT FOUND
0:25:10,80,24.8,68,OFF,NO,NOT FOUND
0:25:11,80,24.8,68,OFF,NO,NOT FOUND
0:25:12,80,24.8,68,OFF,NO,NOT FOUND
0:25:13,80,24.8,68,OFF,NO,NOT FOUND
0:25:15,80,24.8,68,OFF,NO,NOT FOUND
0:25:16,80,24.8,68,OFF,NO,NOT FOUND
0:25:17,80,24.8,68,OFF,NO,NOT FOUND
0:25:18,80,24.8,68,OFF,NO,NOT FOUND
0:25:19,80,24.8,68,OFF,NO,NOT FOUND
0:25:20,80,24.8,68,OFF,NO,NOT FOUND
0:25:21,80,24.8,68,OFF,NO,NOT FOUND
0:25:22,80,24.8,68,OFF,NO,NOT FOUND
0:25:23,80,24.5,68,OFF,NO,NOT FOUND
0:25:24,80,24.5,68,OFF,NO,NOT FOUND
0:25:25,80,24.5,68,OFF,NO,NOT FOUND
0:25:26,80,24.5,68,OFF,NO,NOT FOUND
0:25:27,80,24.5,68,OFF,NO,NOT FOUND
0:25:28,80,24.5,68,OFF,NO,NOT FOUND
0:25:30,80,24.5,68,OFF,NO,NOT FOUND
0:25:31,80,24.5,68,OFF,NO,NOT FOUND
0:25:32,80,24.5,68,OFF,NO,NOT FOUND
0:25:33,80,24.5,68,OFF,NO,NOT FOUND
0:25:34,80,24.5,68,OFF,NO,NOT FOUND
0:25:35,79,24.5,68,OFF,NO,NOT FOUND
0:25:36,80,24.5,68,OFF,NO,NOT FOUND
0:25:37,80,24.5,68,OFF,NO,NOT FOUND
0:25:38,80,24.5,68,OFF,NO,NOT FOUND
0:25:39,80,24.5,68,OFF,NO,NOT FOUND
0:25:40,80,24.5,68,OFF,NO,NOT FOUND
0:25:41,80,24.5,68,OFF,NO,NOT FOUND
0:25:42,80,24.5,68,OFF,NO,NOT FOUND
0:25:43,80,24.5,68,OFF,NO,NOT FOUND
0:25:45,80,24.5,68,OFF,NO,NOT FOUND
0:25:46,80,24.5,68,OFF,NO,NOT FOUND
0:25:47,80,24.5,68,OFF,NO,FOUND
0:25:48,80,24.5,68,OFF,NO,FOUND
0:25:49,81,24.5,68,OFF,NO,FOUND
0:25:50,81,24.5,68,OFF,NO,FOUND
0:25:51,80,24.5,68,OFF,NO,FOUND
0:25:52,81,24.5,68,OFF,NO,FOUND
0:25:53,81,24.5,68,OFF,NO,NOT FOUND
0:25:54,81,24.5,68,OFF,NO,NOT FOUND
0:25:55,81,24.5,68,OFF,NO,NOT FOUND
0:25:56,80,24.5,68,OFF,NO,NOT FOUND
0:25:57,80,24.5,68,OFF,NO,NOT FOUND
0:25:58,81,24.5,68,OFF,NO,NOT FOUND
0:26:00,80,24.5,68,OFF,NO,NOT FOUND
0:26:01,80,24.5,68,OFF,NO,NOT FOUND
0:26:02,80,24.5,68,OFF,NO,NOT FOUND
0:26:03,80,24.5,68,OFF,NO,NOT FOUND
0:26:04,80,24.5,68,OFF,NO,NOT FOUND
0:26:05,80,24.5,68,OFF,NO,NOT FOUND
0:26:06,80,24.5,68,OFF,NO,NOT FOUND
0:26:07,80,24.5,68,OFF,NO,FOUND
0:26:08,89,24.5,68,OFF,NO,FOUND
0:26:09,85,24.5,68,OFF,NO,FOUND
0:26:10,82,24.5,68,OFF,NO,FOUND
0:26:11,80,24.5,68,OFF,NO,NOT FOUND
0:26:12,75,24.5,68,OFF,NO,NOT FOUND
0:26:13,74,24.5,68,OFF,NO,NOT FOUND
0:26:15,73,24.5,68,OFF,NO,NOT FOUND
0:26:16,73,24.5,68,OFF,NO,NOT FOUND
0:26:17,73,24.5,68,OFF,NO,NOT FOUND
0:26:18,71,24.5,68,OFF,NO,NOT FOUND
0:26:19,72,24.5,68,OFF,NO,NOT FOUND
0:26:20,72,24.5,68,OFF,NO,NOT FOUND
0:26:21,71,24.5,68,OFF,NO,NOT FOUND
0:26:22,71,24.5,68,OFF,NO,NOT FOUND
