image,labels,healthy,scab,frog_eye_leaf_spot,rust,powdery_mildew,complex
f95e2fe11800c33f.jpg,healthy,1,0,0,0,0,0
81ebc695c197b469.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
8ca62f58f5868adc.jpg,healthy,1,0,0,0,0,0
b56cda92c0694b6b.jpg,healthy,1,0,0,0,0,0
abb3c0f68a4dbd08.jpg,scab,0,1,0,0,0,0
b2f18c47c93476a6.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
da8d3d93719038f1.jpg,complex,0,0,0,0,0,1
9ef2c8859ea53c89.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a041c7a0c5daf47f.jpg,scab,0,1,0,0,0,0
e5eac12f137b8151.jpg,healthy,1,0,0,0,0,0
b0e16f9f103ea227.jpg,scab,0,1,0,0,0,0
8470b79e4a5acb2b.jpg,scab,0,1,0,0,0,0
e1e7cb3258729545.jpg,healthy,1,0,0,0,0,0
8aba6e9603cf27c2.jpg,healthy,1,0,0,0,0,0
df4a6ca527073e06.jpg,healthy,1,0,0,0,0,0
b8b853ad4f9aa581.jpg,healthy,1,0,0,0,0,0
ebe5438717069927.jpg,healthy,1,0,0,0,0,0
a0b2a2daad6553b6.jpg,complex,0,0,0,0,0,1
faebdc1a0ae9b880.jpg,healthy,1,0,0,0,0,0
fca6c3960d5c7816.jpg,powdery_mildew,0,0,0,0,1,0
b5ea97f4a9565009.jpg,scab,0,1,0,0,0,0
b5df930140e43797.jpg,healthy,1,0,0,0,0,0
afebc22513267383.jpg,healthy,1,0,0,0,0,0
a1b44392da4bad6d.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e1309fe0d4d276a3.jpg,scab,0,1,0,0,0,0
a45996c90bd271db.jpg,healthy,1,0,0,0,0,0
e82f41d4c794f6b0.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
d9e349ca27cc9316.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
f0b78272da81887f.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c98be592855a1f5a.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c5e748b36e784b0a.jpg,scab,0,1,0,0,0,0
a592ba09f2d7532a.jpg,powdery_mildew,0,0,0,0,1,0
f5b05ad6808b4a6f.jpg,scab,0,1,0,0,0,0
df570928d3d22a9a.jpg,powdery_mildew complex,0,0,0,0,1,1
a54bc00bb52fea56.jpg,rust,0,0,0,1,0,0
86586fbd70cd7881.jpg,complex,0,0,0,0,0,1
c3fde051d1411eae.jpg,scab,0,1,0,0,0,0
e195c7ea1df4200f.jpg,healthy,1,0,0,0,0,0
daa264512ab3b3e5.jpg,healthy,1,0,0,0,0,0
fab4498bcc2c3eb0.jpg,complex,0,0,0,0,0,1
e1301fc1609d87ef.jpg,healthy,1,0,0,0,0,0
8b89d296d42cdde1.jpg,healthy,1,0,0,0,0,0
f5458537e81b474c.jpg,scab,0,1,0,0,0,0
afa780d2d68e4f88.jpg,healthy,1,0,0,0,0,0
d7892b9f7a80328b.jpg,scab,0,1,0,0,0,0
bec1bf39904b00af.jpg,complex,0,0,0,0,0,1
bd97c3018037de35.jpg,complex,0,0,0,0,0,1
8928abb983bdf605.jpg,scab frog_eye_leaf_spot complex,0,1,1,0,0,1
d4c60d661e7a29e9.jpg,scab,0,1,0,0,0,0
a5b5a61d7cc056d2.jpg,scab frog_eye_leaf_spot complex,0,1,1,0,0,1
bbf0d51a3097c1ac.jpg,powdery_mildew,0,0,0,0,1,0
ffb7de908858884a.jpg,rust,0,0,0,1,0,0
b6a5921faf42e1b0.jpg,complex,0,0,0,0,0,1
c5b53783e209b68e.jpg,rust,0,0,0,1,0,0
adc1e2f0dc810e3f.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
b20fc3387b717485.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
bd0d5dc10c52e27e.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
d1d7d56a2512d964.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f4fa861991093bec.jpg,complex,0,0,0,0,0,1
ceca3279956c3683.jpg,powdery_mildew,0,0,0,0,1,0
e1181e017f2fe4f1.jpg,complex,0,0,0,0,0,1
ac4fd4118a9e2df8.jpg,scab,0,1,0,0,0,0
9ee39c2337175550.jpg,powdery_mildew,0,0,0,0,1,0
e39e31c312c172dd.jpg,complex,0,0,0,0,0,1
fc8f8a9893c32617.jpg,powdery_mildew complex,0,0,0,0,1,1
eda0cd77d0a6a328.jpg,scab,0,1,0,0,0,0
a53fa25fc4e60c34.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a4c14bbbf066c89b.jpg,powdery_mildew,0,0,0,0,1,0
8f838afd2c62b2c6.jpg,powdery_mildew,0,0,0,0,1,0
a1c4938c931fd769.jpg,scab,0,1,0,0,0,0
d794c3f8988572c3.jpg,scab,0,1,0,0,0,0
ff98c1c88f47223c.jpg,healthy,1,0,0,0,0,0
ce87b2d1bf5a810c.jpg,scab,0,1,0,0,0,0
9894ad9bae345365.jpg,rust complex,0,0,0,1,0,1
b0945fe92d2d6607.jpg,scab,0,1,0,0,0,0
c9b6374b07e6c780.jpg,rust,0,0,0,1,0,0
a2213aae7f86658e.jpg,healthy,1,0,0,0,0,0
94d7c4938e5f6831.jpg,scab,0,1,0,0,0,0
e065df9640db7382.jpg,healthy,1,0,0,0,0,0
cc803d1f6172787e.jpg,scab,0,1,0,0,0,0
bfeab92cc034c925.jpg,rust,0,0,0,1,0,0
e02fc115df9625d8.jpg,scab,0,1,0,0,0,0
a49e94c65eeb7881.jpg,scab,0,1,0,0,0,0
d196843d8f310bf9.jpg,powdery_mildew,0,0,0,0,1,0
fdb5e49dc0b18151.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
8398113566e47cfb.jpg,scab,0,1,0,0,0,0
8b8f3f257d19b041.jpg,scab,0,1,0,0,0,0
b217c296cb82adf8.jpg,scab,0,1,0,0,0,0
e14f9b9e8dd0085e.jpg,scab,0,1,0,0,0,0
bd7b83e01a8079cd.jpg,complex,0,0,0,0,0,1
abb4cbe04807deac.jpg,rust frog_eye_leaf_spot,0,0,1,1,0,0
a9f5800afc787d15.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f3b8454e2c62d38b.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
bc36c098a38ad9ee.jpg,complex,0,0,0,0,0,1
f8f930e53ce0cb14.jpg,scab,0,1,0,0,0,0
dda12f3f81052d74.jpg,healthy,1,0,0,0,0,0
f2a8c8b44cfd340f.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
fe18911abaf033c6.jpg,powdery_mildew complex,0,0,0,0,1,1
cef73538cb131851.jpg,powdery_mildew,0,0,0,0,1,0
cf7773863320d8c8.jpg,scab,0,1,0,0,0,0
c1c5cec8ccf5a51c.jpg,scab,0,1,0,0,0,0
f5b497990e5f0464.jpg,healthy,1,0,0,0,0,0
b0c9fe043de87654.jpg,healthy,1,0,0,0,0,0
d1d288f558ad6d86.jpg,rust frog_eye_leaf_spot,0,0,1,1,0,0
adefd68ab0615063.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
985192f2f89e0dad.jpg,healthy,1,0,0,0,0,0
d1afce518f789841.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
819a69e3eb4e1b4c.jpg,rust,0,0,0,1,0,0
abebddb19812049d.jpg,healthy,1,0,0,0,0,0
9c5a2de3a45a9729.jpg,scab,0,1,0,0,0,0
fedae01aa112ba78.jpg,scab frog_eye_leaf_spot complex,0,1,1,0,0,1
a11e3d631ec9c935.jpg,healthy,1,0,0,0,0,0
c4a29529587637b7.jpg,complex,0,0,0,0,0,1
af28d6549b10c75b.jpg,healthy,1,0,0,0,0,0
dfbe808b07cb4741.jpg,healthy,1,0,0,0,0,0
fad1e9c301ed6149.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
976c6a198db650cb.jpg,scab,0,1,0,0,0,0
831436bf0e15e5e9.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ee44201c3d3fd6f0.jpg,healthy,1,0,0,0,0,0
8ae29f9e6c218739.jpg,rust,0,0,0,1,0,0
dca3c4f19487f2c4.jpg,healthy,1,0,0,0,0,0
eb3ac1d47a87d10c.jpg,healthy,1,0,0,0,0,0
81711f836c3e2d2f.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ad168c0adc6978f9.jpg,scab,0,1,0,0,0,0
d980bacf3003f3f8.jpg,healthy,1,0,0,0,0,0
d0d4e4ecbb17e058.jpg,powdery_mildew,0,0,0,0,1,0
adc0d09a2566ef6c.jpg,healthy,1,0,0,0,0,0
e895b0f8c87ae3a4.jpg,scab,0,1,0,0,0,0
bd679565d0a692b0.jpg,healthy,1,0,0,0,0,0
f992d5028a274f75.jpg,complex,0,0,0,0,0,1
e787b3a0c06ed781.jpg,scab,0,1,0,0,0,0
aaae9592aa5b5a83.jpg,complex,0,0,0,0,0,1
9d3065c3d60e23de.jpg,complex,0,0,0,0,0,1
989a19d56b6c7525.jpg,complex,0,0,0,0,0,1
a0786f831db76269.jpg,scab frog_eye_leaf_spot complex,0,1,1,0,0,1
d0ffc280b68b624f.jpg,healthy,1,0,0,0,0,0
e0e0be36d2d9e132.jpg,healthy,1,0,0,0,0,0
a5869acf84c9cdc5.jpg,healthy,1,0,0,0,0,0
fb0e92b59637a124.jpg,healthy,1,0,0,0,0,0
e58ac3949f81d39c.jpg,scab,0,1,0,0,0,0
fa9fd0aa2a361aa1.jpg,healthy,1,0,0,0,0,0
93d2396b3ec163d0.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
d584da8a9d95a0af.jpg,healthy,1,0,0,0,0,0
a5cc3bc68db94478.jpg,complex,0,0,0,0,0,1
f1c2924b7a2f7862.jpg,scab,0,1,0,0,0,0
ba5482465df45d69.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
d0fcb1a889ac89af.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e0b36cdb3f01232d.jpg,healthy,1,0,0,0,0,0
ead5aa781b6821a7.jpg,scab,0,1,0,0,0,0
aec6c4976fdd3100.jpg,scab,0,1,0,0,0,0
f0ea9265912fdae0.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c1c6cccfe4cf144c.jpg,healthy,1,0,0,0,0,0
bffdf2824803d245.jpg,healthy,1,0,0,0,0,0
e0cfd414d9326337.jpg,complex,0,0,0,0,0,1
87eb994599da9047.jpg,healthy,1,0,0,0,0,0
a7b2c0f2e30a20ff.jpg,healthy,1,0,0,0,0,0
d09dd669109e47d9.jpg,frog_eye_leaf_spot complex,0,0,1,0,0,1
99e26566d1661ec9.jpg,powdery_mildew,0,0,0,0,1,0
eab7841297ca58da.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
b706d912c9dd29a9.jpg,scab,0,1,0,0,0,0
acd09e4aade0532f.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
97026ab5b2176957.jpg,complex,0,0,0,0,0,1
aca7d4fa0b60de42.jpg,healthy,1,0,0,0,0,0
ad94cab5da4833a9.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
8784db96322bd34e.jpg,complex,0,0,0,0,0,1
f18e0b84e99c23bd.jpg,healthy,1,0,0,0,0,0
80939571de62d5b6.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
b481dff018e7b870.jpg,healthy,1,0,0,0,0,0
cc7ab3c418929abd.jpg,scab,0,1,0,0,0,0
dde398009f90739e.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ed5407e803f4a9d5.jpg,scab,0,1,0,0,0,0
d919cd655027e23e.jpg,scab,0,1,0,0,0,0
beea8ab435c0e11d.jpg,rust frog_eye_leaf_spot,0,0,1,1,0,0
f6800749ad994db7.jpg,rust,0,0,0,1,0,0
bfde52b450412397.jpg,healthy,1,0,0,0,0,0
e9a4b187ceca0b39.jpg,healthy,1,0,0,0,0,0
efe3e0401e7e9c44.jpg,scab frog_eye_leaf_spot complex,0,1,1,0,0,1
855b356b9174a9aa.jpg,scab,0,1,0,0,0,0
aca2813ed88ecf4d.jpg,scab,0,1,0,0,0,0
dc6dc43a963262d6.jpg,frog_eye_leaf_spot complex,0,0,1,0,0,1
a0f2c35f0ed43cca.jpg,healthy,1,0,0,0,0,0
d93083535b2e8fe8.jpg,scab,0,1,0,0,0,0
98a96b5c2b0994fb.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
dcdff0fac0208237.jpg,scab,0,1,0,0,0,0
a5ecbca4a1747662.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
fcf180c5ed1f050b.jpg,healthy,1,0,0,0,0,0
a116db12c9e41dee.jpg,healthy,1,0,0,0,0,0
9fadf0268f052ab8.jpg,rust,0,0,0,1,0,0
9390c9c71e59715d.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f9a24676c01b9575.jpg,healthy,1,0,0,0,0,0
fcd495fab0c07a14.jpg,healthy,1,0,0,0,0,0
d583825b687c7d26.jpg,scab,0,1,0,0,0,0
b5a3475ea46cc2aa.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
852bc06b76d837f0.jpg,healthy,1,0,0,0,0,0
a86394b5b59c1e71.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a5da9ce1f0356307.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
9dd8c28cca8d99e9.jpg,scab,0,1,0,0,0,0
8acce5ad262e3a78.jpg,complex,0,0,0,0,0,1
c8f207c8931e21ff.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
c28494f53b67685e.jpg,scab,0,1,0,0,0,0
a9f6211d3664c8eb.jpg,healthy,1,0,0,0,0,0
c59c9fce90e26c2c.jpg,scab frog_eye_leaf_spot complex,0,1,1,0,0,1
daad25fa07c0b64a.jpg,healthy,1,0,0,0,0,0
caa78bbf94173604.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a6b2b652da90cdb2.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
fe5d21dac2a83f40.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e256e2d26d3e1dc0.jpg,healthy,1,0,0,0,0,0
a8a3d7a6c64e14f4.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e7d71e4054c4c13f.jpg,powdery_mildew,0,0,0,0,1,0
a54ad27f0c7f90a2.jpg,complex,0,0,0,0,0,1
a5ea56d35a0f5550.jpg,complex,0,0,0,0,0,1
ae83b6d50dca0c6d.jpg,complex,0,0,0,0,0,1
84877bc0c93f68a7.jpg,powdery_mildew,0,0,0,0,1,0
e8e98735ce0b8659.jpg,scab,0,1,0,0,0,0
fee4804a8d345d1f.jpg,complex,0,0,0,0,0,1
ad37869d19b085e5.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a08fd0829e8edf56.jpg,scab,0,1,0,0,0,0
81f0fc4b0d62e957.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
d0a624da352cd67b.jpg,scab,0,1,0,0,0,0
f98a6178fb310a53.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
a0bf9a4961c7f0ca.jpg,scab,0,1,0,0,0,0
a8d4ab7069b6b469.jpg,scab,0,1,0,0,0,0
fbd7c2c55288983a.jpg,healthy,1,0,0,0,0,0
a1717229cf2d5a8d.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c1870ebc7db0303f.jpg,scab,0,1,0,0,0,0
a8becb693a5225b4.jpg,scab,0,1,0,0,0,0
eb8c56d0ca9c1c7a.jpg,rust,0,0,0,1,0,0
a10fd2cf4bc2cce2.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
a0c5d8d758ca3fb0.jpg,healthy,1,0,0,0,0,0
81c303afa7d2c3ea.jpg,healthy,1,0,0,0,0,0
c82321c5cddd1d7c.jpg,scab,0,1,0,0,0,0
8d93735ada92342e.jpg,powdery_mildew,0,0,0,0,1,0
a5c6dafe80f68a0a.jpg,healthy,1,0,0,0,0,0
cd9d1b4a3455539a.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
8d98efc88aa54567.jpg,complex,0,0,0,0,0,1
cdca8f5b017325e4.jpg,healthy,1,0,0,0,0,0
d0b65ac38f653c61.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c48d75e7c8263b89.jpg,powdery_mildew,0,0,0,0,1,0
8f313085fa3cf391.jpg,scab,0,1,0,0,0,0
d48785c6958e26ed.jpg,healthy,1,0,0,0,0,0
9aaa601f25d2b68f.jpg,rust frog_eye_leaf_spot,0,0,1,1,0,0
a8b2d2ff85034ee8.jpg,healthy,1,0,0,0,0,0
a1c5ca9f4ef90269.jpg,complex,0,0,0,0,0,1
a1e17ad35814fe15.jpg,scab,0,1,0,0,0,0
fd8a223fc232e8f0.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
9c1e3a3aa68c7971.jpg,powdery_mildew,0,0,0,0,1,0
fda1898fb8d05ad0.jpg,scab,0,1,0,0,0,0
d2b41f53696d2c4a.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f085978b9cb552aa.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f5bfe1bd411cc280.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
80bf79836d86936c.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
adc256a5dca1a4b5.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a55bd2f2c5f02d81.jpg,healthy,1,0,0,0,0,0
a8e291e1da57596a.jpg,rust,0,0,0,1,0,0
9df9f477843c1640.jpg,complex,0,0,0,0,0,1
e3572b4839b1d195.jpg,scab,0,1,0,0,0,0
a0d8d2994ded261f.jpg,healthy,1,0,0,0,0,0
f1319981cf686d8e.jpg,complex,0,0,0,0,0,1
95584a3a9f25e55a.jpg,healthy,1,0,0,0,0,0
dc8e3cad1f59d840.jpg,healthy,1,0,0,0,0,0
fd68ddd0880c9a9d.jpg,healthy,1,0,0,0,0,0
e39f03f11a21fc25.jpg,scab,0,1,0,0,0,0
e0e82fdd173d4017.jpg,scab,0,1,0,0,0,0
b4f4cb43069f612d.jpg,frog_eye_leaf_spot complex,0,0,1,0,0,1
9d9c100b78fbd949.jpg,powdery_mildew,0,0,0,0,1,0
acadb5623c6ae852.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
8b2537f3a4cccaa4.jpg,scab,0,1,0,0,0,0
85d07e407be85abc.jpg,scab,0,1,0,0,0,0
b5788bcf0e9c9053.jpg,healthy,1,0,0,0,0,0
bfb480ba895b350d.jpg,scab,0,1,0,0,0,0
f0b632fe0fa581a8.jpg,healthy,1,0,0,0,0,0
a9b69b89d945e432.jpg,healthy,1,0,0,0,0,0
e1a4ce9cde918761.jpg,rust frog_eye_leaf_spot,0,0,1,1,0,0
b62d8278cd413dc7.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
8dd07faa425a62ba.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
92875a602f3c1e9f.jpg,scab,0,1,0,0,0,0
84f84709d2bd95d6.jpg,scab,0,1,0,0,0,0
990c57e29f35991c.jpg,powdery_mildew,0,0,0,0,1,0
a4e2cfd919393564.jpg,powdery_mildew,0,0,0,0,1,0
ad12d2b7dad70990.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
bf6983943d3c3324.jpg,complex,0,0,0,0,0,1
fd1ec0609cc790ee.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
c8f27932791df308.jpg,scab,0,1,0,0,0,0
f5463bbb2924d06c.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
cf23312fc8c3dcc8.jpg,scab,0,1,0,0,0,0
ba0b093c3cb3f269.jpg,scab,0,1,0,0,0,0
f4f8c2d1c0cbe487.jpg,complex,0,0,0,0,0,1
f435e706de20c3c5.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
eae0c20a975ae1bd.jpg,healthy,1,0,0,0,0,0
f4e38c8d28cf112f.jpg,healthy,1,0,0,0,0,0
e07039658f9e5666.jpg,powdery_mildew,0,0,0,0,1,0
c221c371cfc83f9c.jpg,rust,0,0,0,1,0,0
9b60296e617c497b.jpg,powdery_mildew,0,0,0,0,1,0
c9f437e4f9c96808.jpg,rust,0,0,0,1,0,0
f7a1d4d84ad00df2.jpg,powdery_mildew,0,0,0,0,1,0
9bfb69859c5e08a1.jpg,scab,0,1,0,0,0,0
acd0254acb9679a7.jpg,rust,0,0,0,1,0,0
f1348f629b2ff00a.jpg,rust complex,0,0,0,1,0,1
dee4d0d2480eaf3c.jpg,scab,0,1,0,0,0,0
ff68c1f58146881f.jpg,healthy,1,0,0,0,0,0
fd2ac19b469d1ab0.jpg,complex,0,0,0,0,0,1
ca7d3cd0951eca16.jpg,scab,0,1,0,0,0,0
91e473e8f8d4f0d0.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
e2f2dd780d42d10f.jpg,healthy,1,0,0,0,0,0
949a5daa9c697253.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
9cf46aca832d59f0.jpg,scab,0,1,0,0,0,0
f48f28f21cc9fc42.jpg,complex,0,0,0,0,0,1
b3bff7c0215c9188.jpg,rust,0,0,0,1,0,0
a5da964bd6aa82a6.jpg,scab,0,1,0,0,0,0
e2a15e9fd864a916.jpg,scab,0,1,0,0,0,0
d1dd12a22d8de62e.jpg,rust,0,0,0,1,0,0
88a7c93f86cb445b.jpg,healthy,1,0,0,0,0,0
f74cc28aab3d541a.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
eeaaecc3540e1d0e.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
b686d217a1e2e3a5.jpg,healthy,1,0,0,0,0,0
ce0885f829afc3f1.jpg,scab,0,1,0,0,0,0
c2b923bd42a57257.jpg,scab frog_eye_leaf_spot complex,0,1,1,0,0,1
d10eb1ea1e4ff089.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
d3ffed601cae0806.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
87c816312c876ff5.jpg,rust,0,0,0,1,0,0
fe6197a908dc299c.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
ff408342d4ef910f.jpg,scab,0,1,0,0,0,0
a17dd7f01bc70116.jpg,healthy,1,0,0,0,0,0
a09883bdcc4ddcec.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c57af7b0d8853134.jpg,rust,0,0,0,1,0,0
f542c9ab3b30e48e.jpg,complex,0,0,0,0,0,1
969cc393c3526b1e.jpg,rust,0,0,0,1,0,0
cfb4bfded042a00c.jpg,scab,0,1,0,0,0,0
e761c89bd82f314c.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
b169d8a269db449b.jpg,powdery_mildew,0,0,0,0,1,0
aa4c9c4aae5f870b.jpg,healthy,1,0,0,0,0,0
b4a4b492d251cbcf.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a5da9fba68c20e16.jpg,rust,0,0,0,1,0,0
c5f93d941a0f1e13.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
ea9dcf3108cf390a.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
a4fa47cf6038ab19.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f0c7c066c74e9764.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f03f0ec0f009575f.jpg,healthy,1,0,0,0,0,0
b0a4cb63add363c8.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
9eb077ce92292c2e.jpg,scab,0,1,0,0,0,0
f4b7f09f01a9348c.jpg,healthy,1,0,0,0,0,0
c3f9ce981c1c133d.jpg,powdery_mildew,0,0,0,0,1,0
a9498f9d9b24e2a5.jpg,rust frog_eye_leaf_spot,0,0,1,1,0,0
a9a8541f66ec9987.jpg,healthy,1,0,0,0,0,0
d0630313cfc758de.jpg,scab,0,1,0,0,0,0
eae4a50e164e73f0.jpg,scab,0,1,0,0,0,0
e0378f8fbd987090.jpg,scab,0,1,0,0,0,0
cf94c4c2393c73ca.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
9e8ccf9a6c39a521.jpg,complex,0,0,0,0,0,1
92d86add35aa8b19.jpg,scab,0,1,0,0,0,0
a0e8f7971c58781e.jpg,scab,0,1,0,0,0,0
f2254d92d85073bd.jpg,scab,0,1,0,0,0,0
bf66497b050bce06.jpg,powdery_mildew,0,0,0,0,1,0
a2c3ca6db8b45a9a.jpg,healthy,1,0,0,0,0,0
b0fad9ad858b46c8.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e9c8d40f907ef066.jpg,frog_eye_leaf_spot complex,0,0,1,0,0,1
85f03e6f8186ac9e.jpg,healthy,1,0,0,0,0,0
efa882dbc94788ac.jpg,frog_eye_leaf_spot complex,0,0,1,0,0,1
a2b6a76acdd21692.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f4a5c48c916a4f37.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
d5d96a8cd1761313.jpg,scab,0,1,0,0,0,0
acae541ad5d79107.jpg,healthy,1,0,0,0,0,0
a8e5b526f0aaeaa8.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a0c585fd0a7d3707.jpg,scab,0,1,0,0,0,0
94a162efd2bad0f0.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
9499194cceb2ced3.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
d6b636d2096d6c2c.jpg,complex,0,0,0,0,0,1
9811656df89c29b7.jpg,powdery_mildew,0,0,0,0,1,0
c597f0badaa1c245.jpg,scab,0,1,0,0,0,0
dcf0620fdf545a84.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
83dc6bc4a4275b2b.jpg,scab,0,1,0,0,0,0
e9f816ad7b842b11.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
91b27ad271c9c719.jpg,complex,0,0,0,0,0,1
c1b439c235eb8e47.jpg,healthy,1,0,0,0,0,0
ad13d14b4b6504f7.jpg,healthy,1,0,0,0,0,0
a8c5950f5a2e68af.jpg,healthy,1,0,0,0,0,0
e52aca58c89f35c5.jpg,rust,0,0,0,1,0,0
85acd23a0b659d97.jpg,rust,0,0,0,1,0,0
bd9a8412cdabf60c.jpg,healthy,1,0,0,0,0,0
ec3c338d57320f52.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
dcc33e12f8e2036b.jpg,healthy,1,0,0,0,0,0
b7628746264daacd.jpg,healthy,1,0,0,0,0,0
92aada6d497294b5.jpg,scab,0,1,0,0,0,0
8c87c6d58cb99c71.jpg,healthy,1,0,0,0,0,0
fe82c29b82d49cf8.jpg,scab,0,1,0,0,0,0
e5d5e90925ae05e9.jpg,rust,0,0,0,1,0,0
f4abda38016aebc1.jpg,healthy,1,0,0,0,0,0
949bc1468f603dfa.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ae1e876dba16b094.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
fbc73b2535bc8410.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a994d6d291da40fd.jpg,scab,0,1,0,0,0,0
d5f64bea0ca5a84a.jpg,scab,0,1,0,0,0,0
b4a6c316dd5f4858.jpg,healthy,1,0,0,0,0,0
f5c0831e316fb1c6.jpg,frog_eye_leaf_spot complex,0,0,1,0,0,1
c39a6a2450c4ffe5.jpg,powdery_mildew,0,0,0,0,1,0
f8a5c18a4fd423e5.jpg,healthy,1,0,0,0,0,0
b4f998146a2f570e.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
d9e76c1c1a14cdf0.jpg,scab,0,1,0,0,0,0
83c12a8da497ef33.jpg,powdery_mildew,0,0,0,0,1,0
8ab625a1b6acb396.jpg,scab,0,1,0,0,0,0
a514ca4d47235f37.jpg,healthy,1,0,0,0,0,0
cc7825d823eb87ca.jpg,healthy,1,0,0,0,0,0
